# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
101,Flop,1,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h']",,5s,100,100
101,Flop,0,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h']",,5s,100,100
101,Turn,1,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h', '9s']",,5s,100,100
101,Turn,0,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h', '9s']",,5s,100,100
101,River,1,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h', '9s', '8d']",,5s,100,100
101,River,0,-1000,1000,CHECK,0,"['Ad', '6s']","['8s', '7s']","['3d', '7d', '2h', '9s', '8d']",,5s,100,100
102,Pre-Flop,0,-900,900,RAISE,98,"['7d', '2s']","['6d', '8s']","['As', '4h']",,,1,1
102,Pre-Flop,1,-900,900,DISCARD,0,"['7d', '2s']","['6d', '8s']","['As', '4h']",,,2,2
102,Pre-Flop,1,-900,900,CALL,0,"['7d', '2s']","['3s', '8s']","['As', '4h']",,6d,2,2
102,Flop,0,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h']",,6d,100,100
102,Flop,1,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h']",,6d,100,100
102,Turn,0,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h', '5h']",,6d,100,100
102,Turn,1,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h', '5h']",,6d,100,100
102,River,0,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h', '5h', '9s']",,6d,100,100
102,River,1,-900,900,CHECK,0,"['7d', '2s']","['3s', '8s']","['As', '4h', '3h', '5h', '9s']",,6d,100,100
103,Pre-Flop,1,-800,800,DISCARD,0,"['4d', '8s']","['9h', '2h']","['Ah', '7h']",,,1,1
103,Pre-Flop,1,-800,800,CALL,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h']",,9h,1,1
103,Pre-Flop,0,-800,800,RAISE,98,"['4d', '8s']","['7d', '2h']","['Ah', '7h']",,9h,2,2
103,Pre-Flop,1,-800,800,CALL,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h']",,9h,2,2
103,Flop,1,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s']",,9h,100,100
103,Flop,0,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s']",,9h,100,100
103,Turn,1,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s', '8d']",,9h,100,100
103,Turn,0,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s', '8d']",,9h,100,100
103,River,1,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s', '8d', '7s']",,9h,100,100
103,River,0,-800,800,CHECK,0,"['4d', '8s']","['7d', '2h']","['Ah', '7h', '5s', '8d', '7s']",,9h,100,100
104,Pre-Flop,0,-900,900,RAISE,98,"['5d', 'As']","['2d', '7s']","['4d', '9d']",,,1,1
104,Pre-Flop,1,-900,900,DISCARD,0,"['5d', 'As']","['2d', '7s']","['4d', '9d']",,,2,2
104,Pre-Flop,1,-900,900,CALL,0,"['5d', 'As']","['2d', '3h']","['4d', '9d']",,7s,2,2
104,Flop,0,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h']",,7s,100,100
104,Flop,1,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h']",,7s,100,100
104,Turn,0,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h', '6s']",,7s,100,100
104,Turn,1,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h', '6s']",,7s,100,100
104,River,0,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h', '6s', '8s']",,7s,100,100
104,River,1,-900,900,CHECK,0,"['5d', 'As']","['2d', '3h']","['4d', '9d', '8h', '6s', '8s']",,7s,100,100
105,Pre-Flop,1,-800,800,DISCARD,0,"['4h', '6h']","['2d', '8h']","['8d', 'As']",,,1,1
105,Pre-Flop,1,-800,800,CALL,0,"['4h', '6h']","['9h', '8h']","['8d', 'As']",,2d,1,1
105,Pre-Flop,0,-800,800,RAISE,98,"['4h', '6h']","['9h', '8h']","['8d', 'As']",,2d,2,2
105,Pre-Flop,1,-800,800,CALL,0,"['4h', '6h']","['9h', '8h']","['8d', 'As']",,2d,2,2
105,Flop,1,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d']",,2d,100,100
105,Flop,0,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d']",,2d,100,100
105,Turn,1,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d', 'Ad']",,2d,100,100
105,Turn,0,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d', 'Ad']",,2d,100,100
105,River,1,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d', 'Ad', '4d']",,2d,100,100
105,River,0,-800,800,CHECK,0,"['4h', '6h']","['9h', '8h']","['8d', 'As', '7d', 'Ad', '4d']",,2d,100,100
106,Pre-Flop,0,-900,900,RAISE,98,"['4h', '8h']","['4d', '7h']","['9h', '6d']",,,1,1
106,Pre-Flop,1,-900,900,DISCARD,0,"['4h', '8h']","['4d', '7h']","['9h', '6d']",,,2,2
106,Pre-Flop,1,-900,900,CALL,0,"['4h', '8h']","['9d', '7h']","['9h', '6d']",,4d,2,2
106,Flop,0,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s']",,4d,100,100
106,Flop,1,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s']",,4d,100,100
106,Turn,0,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s', 'Ad']",,4d,100,100
106,Turn,1,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s', 'Ad']",,4d,100,100
106,River,0,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s', 'Ad', '5s']",,4d,100,100
106,River,1,-900,900,CHECK,0,"['4h', '8h']","['9d', '7h']","['9h', '6d', '3s', 'Ad', '5s']",,4d,100,100
107,Pre-Flop,1,-1000,1000,DISCARD,0,"['2d', '3h']","['4d', '2s']","['9d', '7d']",,,1,1
107,Pre-Flop,1,-1000,1000,CALL,0,"['2d', '3h']","['4d', '4s']","['9d', '7d']",,2s,1,1
107,Pre-Flop,0,-1000,1000,RAISE,98,"['2d', '3h']","['4d', '4s']","['9d', '7d']",,2s,2,2
107,Pre-Flop,1,-1000,1000,CALL,0,"['2d', '3h']","['4d', '4s']","['9d', '7d']",,2s,2,2
107,Flop,1,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As']",,2s,100,100
107,Flop,0,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As']",,2s,100,100
107,Turn,1,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As', '7s']",,2s,100,100
107,Turn,0,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As', '7s']",,2s,100,100
107,River,1,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As', '7s', '5s']",,2s,100,100
107,River,0,-1000,1000,CHECK,0,"['2d', '3h']","['4d', '4s']","['9d', '7d', 'As', '7s', '5s']",,2s,100,100
108,Pre-Flop,0,-1100,1100,RAISE,98,"['9d', '8s']","['Ah', '3h']","['3s', '7d']",,,1,1
108,Pre-Flop,1,-1100,1100,DISCARD,0,"['9d', '8s']","['Ah', '3h']","['3s', '7d']",,,2,2
108,Pre-Flop,1,-1100,1100,CALL,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d']",,3h,2,2
108,Flop,0,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d']",,3h,100,100
108,Flop,1,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d']",,3h,100,100
108,Turn,0,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d', '2d']",,3h,100,100
108,Turn,1,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d', '2d']",,3h,100,100
108,River,0,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d', '2d', '6s']",,3h,100,100
108,River,1,-1100,1100,CHECK,0,"['9d', '8s']","['Ah', '9h']","['3s', '7d', '4d', '2d', '6s']",,3h,100,100
109,Pre-Flop,1,-1200,1200,DISCARD,0,"['6s', '7s']","['Ah', '2d']","['5h', '5s']",,,1,1
109,Pre-Flop,1,-1200,1200,CALL,0,"['6s', '7s']","['3s', '2d']","['5h', '5s']",,Ah,1,1
109,Pre-Flop,0,-1200,1200,RAISE,98,"['6s', '7s']","['3s', '2d']","['5h', '5s']",,Ah,2,2
109,Pre-Flop,1,-1200,1200,CALL,0,"['6s', '7s']","['3s', '2d']","['5h', '5s']",,Ah,2,2
109,Flop,1,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As']",,Ah,100,100
109,Flop,0,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As']",,Ah,100,100
109,Turn,1,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As', '8s']",,Ah,100,100
109,Turn,0,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As', '8s']",,Ah,100,100
109,River,1,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As', '8s', '5d']",,Ah,100,100
109,River,0,-1200,1200,CHECK,0,"['6s', '7s']","['3s', '2d']","['5h', '5s', 'As', '8s', '5d']",,Ah,100,100
110,Pre-Flop,0,-1100,1100,RAISE,98,"['Ad', '5d']","['6s', '4s']","['3d', '2d']",,,1,1
110,Pre-Flop,1,-1100,1100,DISCARD,0,"['Ad', '5d']","['6s', '4s']","['3d', '2d']",,,2,2
110,Pre-Flop,1,-1100,1100,CALL,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d']",,6s,2,2
110,Flop,0,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d']",,6s,100,100
110,Flop,1,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d']",,6s,100,100
110,Turn,0,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d', '9s']",,6s,100,100
110,Turn,1,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d', '9s']",,6s,100,100
110,River,0,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d', '9s', '7d']",,6s,100,100
110,River,1,-1100,1100,CHECK,0,"['Ad', '5d']","['5h', '4s']","['3d', '2d', '6d', '9s', '7d']",,6s,100,100
111,Pre-Flop,1,-1000,1000,DISCARD,0,"['8s', '4d']","['9h', 'As']","['6h', '5d']",,,1,1
111,Pre-Flop,1,-1000,1000,CALL,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d']",,As,1,1
111,Pre-Flop,0,-1000,1000,RAISE,98,"['8s', '4d']","['9h', 'Ah']","['6h', '5d']",,As,2,2
111,Pre-Flop,1,-1000,1000,CALL,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d']",,As,2,2
111,Flop,1,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s']",,As,100,100
111,Flop,0,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s']",,As,100,100
111,Turn,1,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s', '5h']",,As,100,100
111,Turn,0,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s', '5h']",,As,100,100
111,River,1,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s', '5h', '4h']",,As,100,100
111,River,0,-1000,1000,CHECK,0,"['8s', '4d']","['9h', 'Ah']","['6h', '5d', '4s', '5h', '4h']",,As,100,100
112,Pre-Flop,0,-900,900,RAISE,98,"['9h', 'Ad']","['8d', '3s']","['8s', '4s']",,,1,1
112,Pre-Flop,1,-900,900,DISCARD,0,"['9h', 'Ad']","['8d', '3s']","['8s', '4s']",,,2,2
112,Pre-Flop,1,-900,900,CALL,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s']",,3s,2,2
112,Flop,0,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h']",,3s,100,100
112,Flop,1,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h']",,3s,100,100
112,Turn,0,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h', 'Ah']",,3s,100,100
112,Turn,1,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h', 'Ah']",,3s,100,100
112,River,0,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h', 'Ah', '7d']",,3s,100,100
112,River,1,-900,900,CHECK,0,"['9h', 'Ad']","['8d', '9d']","['8s', '4s', '5h', 'Ah', '7d']",,3s,100,100
113,Pre-Flop,1,-800,800,DISCARD,0,"['3s', '4d']","['2d', 'Ah']","['7h', '2s']",,,1,1
113,Pre-Flop,1,-800,800,CALL,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s']",,2d,1,1
113,Pre-Flop,0,-800,800,RAISE,98,"['3s', '4d']","['3d', 'Ah']","['7h', '2s']",,2d,2,2
113,Pre-Flop,1,-800,800,CALL,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s']",,2d,2,2
113,Flop,1,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d']",,2d,100,100
113,Flop,0,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d']",,2d,100,100
113,Turn,1,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d', '5h']",,2d,100,100
113,Turn,0,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d', '5h']",,2d,100,100
113,River,1,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d', '5h', '6s']",,2d,100,100
113,River,0,-800,800,CHECK,0,"['3s', '4d']","['3d', 'Ah']","['7h', '2s', '5d', '5h', '6s']",,2d,100,100
114,Pre-Flop,0,-700,700,RAISE,98,"['As', '2h']","['6h', '5s']","['6s', '7s']",,,1,1
114,Pre-Flop,1,-700,700,DISCARD,0,"['As', '2h']","['6h', '5s']","['6s', '7s']",,,2,2
114,Pre-Flop,1,-700,700,CALL,0,"['As', '2h']","['9h', '5s']","['6s', '7s']",,6h,2,2
114,Flop,0,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d']",,6h,100,100
114,Flop,1,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d']",,6h,100,100
114,Turn,0,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d', '2d']",,6h,100,100
114,Turn,1,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d', '2d']",,6h,100,100
114,River,0,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d', '2d', '9s']",,6h,100,100
114,River,1,-700,700,CHECK,0,"['As', '2h']","['9h', '5s']","['6s', '7s', '8d', '2d', '9s']",,6h,100,100
115,Pre-Flop,1,-600,600,DISCARD,0,"['8d', '7d']","['9d', 'Ah']","['8h', '5h']",,,1,1
115,Pre-Flop,1,-600,600,CALL,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h']",,9d,1,1
115,Pre-Flop,0,-600,600,RAISE,98,"['8d', '7d']","['As', 'Ah']","['8h', '5h']",,9d,2,2
115,Pre-Flop,1,-600,600,CALL,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h']",,9d,2,2
115,Flop,1,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d']",,9d,100,100
115,Flop,0,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d']",,9d,100,100
115,Turn,1,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d', '2h']",,9d,100,100
115,Turn,0,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d', '2h']",,9d,100,100
115,River,1,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d', '2h', '6s']",,9d,100,100
115,River,0,-600,600,CHECK,0,"['8d', '7d']","['As', 'Ah']","['8h', '5h', '5d', '2h', '6s']",,9d,100,100
116,Pre-Flop,0,-700,700,RAISE,98,"['7d', '4s']","['3h', '3s']","['7h', 'Ah']",,,1,1
116,Pre-Flop,1,-700,700,DISCARD,0,"['7d', '4s']","['3h', '3s']","['7h', 'Ah']",,,2,2
116,Pre-Flop,1,-700,700,CALL,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah']",,3s,2,2
116,Flop,0,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h']",,3s,100,100
116,Flop,1,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h']",,3s,100,100
116,Turn,0,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h', '2s']",,3s,100,100
116,Turn,1,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h', '2s']",,3s,100,100
116,River,0,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h', '2s', '5s']",,3s,100,100
116,River,1,-700,700,CHECK,0,"['7d', '4s']","['3h', '8h']","['7h', 'Ah', '5h', '2s', '5s']",,3s,100,100
117,Pre-Flop,1,-800,800,DISCARD,0,"['2d', '7s']","['8s', '9h']","['6s', 'Ad']",,,1,1
117,Pre-Flop,1,-800,800,CALL,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad']",,9h,1,1
117,Pre-Flop,0,-800,800,RAISE,98,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad']",,9h,2,2
117,Pre-Flop,1,-800,800,CALL,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad']",,9h,2,2
117,Flop,1,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As']",,9h,100,100
117,Flop,0,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As']",,9h,100,100
117,Turn,1,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As', '9s']",,9h,100,100
117,Turn,0,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As', '9s']",,9h,100,100
117,River,1,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As', '9s', '2s']",,9h,100,100
117,River,0,-800,800,CHECK,0,"['2d', '7s']","['8s', 'Ah']","['6s', 'Ad', 'As', '9s', '2s']",,9h,100,100
118,Pre-Flop,0,-900,900,RAISE,98,"['As', '9h']","['7h', '8h']","['5h', 'Ad']",,,1,1
118,Pre-Flop,1,-900,900,DISCARD,0,"['As', '9h']","['7h', '8h']","['5h', 'Ad']",,,2,2
118,Pre-Flop,1,-900,900,CALL,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad']",,8h,2,2
118,Flop,0,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d']",,8h,100,100
118,Flop,1,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d']",,8h,100,100
118,Turn,0,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d', '4d']",,8h,100,100
118,Turn,1,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d', '4d']",,8h,100,100
118,River,0,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d', '4d', '3s']",,8h,100,100
118,River,1,-900,900,CHECK,0,"['As', '9h']","['7h', '2h']","['5h', 'Ad', '2d', '4d', '3s']",,8h,100,100
119,Pre-Flop,1,-900,900,DISCARD,0,"['8h', '4s']","['4d', '7h']","['8d', '3d']",,,1,1
119,Pre-Flop,1,-900,900,CALL,0,"['8h', '4s']","['4d', '5s']","['8d', '3d']",,7h,1,1
119,Pre-Flop,0,-900,900,RAISE,98,"['8h', '4s']","['4d', '5s']","['8d', '3d']",,7h,2,2
119,Pre-Flop,1,-900,900,CALL,0,"['8h', '4s']","['4d', '5s']","['8d', '3d']",,7h,2,2
119,Flop,1,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h']",,7h,100,100
119,Flop,0,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h']",,7h,100,100
119,Turn,1,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h', '4h']",,7h,100,100
119,Turn,0,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h', '4h']",,7h,100,100
119,River,1,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h', '4h', '6h']",,7h,100,100
119,River,0,-900,900,CHECK,0,"['8h', '4s']","['4d', '5s']","['8d', '3d', '3h', '4h', '6h']",,7h,100,100
120,Pre-Flop,0,-800,800,RAISE,98,"['9s', '4h']","['9h', 'Ad']","['5h', '2h']",,,1,1
120,Pre-Flop,1,-800,800,DISCARD,0,"['9s', '4h']","['9h', 'Ad']","['5h', '2h']",,,2,2
120,Pre-Flop,1,-800,800,CALL,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h']",,9h,2,2
120,Flop,0,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d']",,9h,100,100
120,Flop,1,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d']",,9h,100,100
120,Turn,0,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d', '3h']",,9h,100,100
120,Turn,1,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d', '3h']",,9h,100,100
120,River,0,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d', '3h', '5d']",,9h,100,100
120,River,1,-800,800,CHECK,0,"['9s', '4h']","['8s', 'Ad']","['5h', '2h', '7d', '3h', '5d']",,9h,100,100
121,Pre-Flop,1,-900,900,DISCARD,0,"['2h', '5d']","['5s', 'Ad']","['8h', '3h']",,,1,1
121,Pre-Flop,1,-900,900,CALL,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h']",,5s,1,1
121,Pre-Flop,0,-900,900,RAISE,98,"['2h', '5d']","['8s', 'Ad']","['8h', '3h']",,5s,2,2
121,Pre-Flop,1,-900,900,CALL,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h']",,5s,2,2
121,Flop,1,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d']",,5s,100,100
121,Flop,0,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d']",,5s,100,100
121,Turn,1,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d', 'As']",,5s,100,100
121,Turn,0,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d', 'As']",,5s,100,100
121,River,1,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d', 'As', '3d']",,5s,100,100
121,River,0,-900,900,CHECK,0,"['2h', '5d']","['8s', 'Ad']","['8h', '3h', '8d', 'As', '3d']",,5s,100,100
122,Pre-Flop,0,-1000,1000,RAISE,98,"['5d', 'As']","['7d', '2s']","['9d', '4d']",,,1,1
122,Pre-Flop,1,-1000,1000,DISCARD,0,"['5d', 'As']","['7d', '2s']","['9d', '4d']",,,2,2
122,Pre-Flop,1,-1000,1000,CALL,0,"['5d', 'As']","['7d', '3s']","['9d', '4d']",,2s,2,2
122,Flop,0,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah']",,2s,100,100
122,Flop,1,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah']",,2s,100,100
122,Turn,0,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah', '6s']",,2s,100,100
122,Turn,1,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah', '6s']",,2s,100,100
122,River,0,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah', '6s', '5s']",,2s,100,100
122,River,1,-1000,1000,CHECK,0,"['5d', 'As']","['7d', '3s']","['9d', '4d', 'Ah', '6s', '5s']",,2s,100,100
123,Pre-Flop,1,-1100,1100,DISCARD,0,"['Ad', '4h']","['6d', '7h']","['3d', '7d']",,,1,1
123,Pre-Flop,1,-1100,1100,CALL,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d']",,6d,1,1
123,Pre-Flop,0,-1100,1100,RAISE,98,"['Ad', '4h']","['2h', '7h']","['3d', '7d']",,6d,2,2
123,Pre-Flop,1,-1100,1100,CALL,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d']",,6d,2,2
123,Flop,1,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s']",,6d,100,100
123,Flop,0,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s']",,6d,100,100
123,Turn,1,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s', '6h']",,6d,100,100
123,Turn,0,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s', '6h']",,6d,100,100
123,River,1,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s', '6h', 'Ah']",,6d,100,100
123,River,0,-1100,1100,CHECK,0,"['Ad', '4h']","['2h', '7h']","['3d', '7d', '9s', '6h', 'Ah']",,6d,100,100
124,Pre-Flop,0,-1000,1000,RAISE,98,"['As', 'Ah']","['2s', 'Ad']","['8d', '4s']",,,1,1
124,Pre-Flop,1,-1000,1000,DISCARD,0,"['As', 'Ah']","['2s', 'Ad']","['8d', '4s']",,,2,2
124,Pre-Flop,1,-1000,1000,CALL,0,"['As', 'Ah']","['2d', 'Ad']","['8d', '4s']",,2s,2,2
